player_name,league_name,player game win %,player true games total,Z-Goals per average per game,Z-Assists per average per game,Z-Shots per average per game,Z-Saves per average per game,Z-Nonstandard points per average per game
vanish,mncs,61.5%,52,1.1633967062477444,1.0996638993126981,1.398288953208653,1.3353830843018062,0.4667093046397069
Veltri,mncs,56.0%,25,-0.8332442784227021,1.0025107111143585,0.06153329264336694,0.11874446908081046,0.06827608279876667
Vespid,mnrs,31.3%,64,-1.0610505679436237,-0.11410271509393097,-0.24996091898671163,0.1959159742380174,0.0251057147473875
Voltdestroyer,mncs,37.7%,53,0.6303151530756909,-0.2681525717763896,0.4826349903802633,1.0302072283433625,-0.7253695428498953
Wastee,clmn,0.0%,3,-2.2393864804835006,-2.309935278622776,0.15849901323231885,-2.4069036165994966,0.22255518340821567
Wastee,mnrs,70.0%,70,0.6617282695426484,0.7920772989232499,0.9080997986951665,-1.714200570652803,-0.44568114538720854
Wildcat,mncs,48.3%,60,0.5149713505952569,0.060399027095170504,0.993652201365593,-0.08559371076177318,0.389981777374495
Wubik,clmn,40.6%,69,-0.033859819731152714,-0.5802031101932253,0.03302641110846994,0.47284568420342316,0.7810242274544462
Wubik,mncs,41.0%,39,-0.3323346155992814,-0.4845121140284172,0.3726482910903324,0.2913773203936078,0.6699604803924702
XLK | Beany #RustClash,mnrs,16.7%,18,-0.6232848572488321,0.33949960053454453,-0.7724239950014806,1.922487449212401,1.7729351805798452
zbruh_rl,mncs,57.6%,59,0.8262705630713628,1.1516949391693796,1.1168782236819885,0.950897494818366,0.7438879010837383
Zer0Vibes,clmn,33.3%,63,0.169629154411005,-0.22404168497897733,0.06686272465803109,0.6436033283015122,-0.9446804649955701
Zer0Vibes,mnrs,56.4%,39,0.8817273592391823,0.055063757901631434,1.1977401901707945,-0.006765039735286707,-0.13133114952911742
Zodak,mncs,53.2%,77,-0.021102748712938296,0.30690192742875416,0.017881822610761735,-0.2755559387790148,-0.7391663184011316
zzilmy,clmn,25.0%,4,-1.4267168816135054,-1.2297608247439533,-1.6182851510469196,1.3412907258642504,-0.9908686802079448
zzilmy,mnrs,46.2%,26,1.3255897800191618,-1.135753387861406,1.3504781889525759,0.76873160867684,1.0786196158173844
